03-04-2016@23:26:15.200 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.ReadExtensionStep]
03-04-2016@23:26:15.200 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@23:26:15.200 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ReadSizeStep]
03-04-2016@23:26:15.200 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.ReadSizeStep] finished
03-04-2016@23:26:15.200 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] start
03-04-2016@23:26:15.201 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] waiting dependency[class com.workflow.impl.steps.ReadExtensionStep] to finish.
03-04-2016@23:26:19.201 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.ReadExtensionStep] finished
03-04-2016@23:26:19.201 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Operation[exportImage], Step[com.workflow.impl.steps.CopyImageStep] dependency finished.
03-04-2016@23:26:19.201 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@23:26:19.202 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.CopyImageStep]
03-04-2016@23:26:19.202 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.CopyImageStep] finished
03-04-2016@23:26:19.202 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ValidateStep] start
03-04-2016@23:26:19.202 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Executing Step[com.workflow.impl.steps.ValidateStep]
03-04-2016@23:26:19.202 INFO  com.workflow.impl.steps.BaseStep - Executing Step[com.workflow.impl.steps.ValidateStep]
03-04-2016@23:26:19.202 INFO  com.workflow.impl.BaseProcessor$OperationRunnable$StepRunnable - Step[com.workflow.impl.steps.ValidateStep] finished
03-04-2016@23:27:03.707 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Starting operation[exportImage], with input params: {path=D:\Other\Pictures\Yanet.jpg}
03-04-2016@23:27:03.710 INFO  com.workflow.impl.BaseProcessor$OperationRunnable - Operation[exportImage], Step[com.workflow.impl.steps.ReadExtensionStep] start
